link,title,time,article
https://www.nasdaq.com/articles/column-aluminium-producers-feel-the-margin-pain-as-price-slumps%3A-andy-home,COLUMN-Aluminium producers feel the margin pain as price slumps: Andy Home,2022-07-22 13:52:00,"By Andy Home

LONDON, July 22 (Reuters) - Aluminium producers are facing a hard landing after the bonanza pricing seen in the first half of 2022.

U.S. producer Alcoa AA.N reported an average realised price on third-party sales of $3,864 per tonne in the second quarter, compared with $2,753 in the same period of last year. Shareholders will reap the benefits of the revenue boost with a $500 million share buy-back.

Time, however, has already been called on the aluminium party.

The London Metal Exchange (LME) three-month aluminium price CMAL3 has collapsed from an all-time high of $4,073.50 per tonne in March to a current $2,450.00.

Fear of recession is now the dominant theme in industrial metals as surging energy prices translate into manufacturing slowdown.

High power pricing spells particular trouble for aluminium operators, given the energy-intensive nature of the smelting process. The resulting margin squeeze is already taking an increasing toll on production.

EUROPEAN MELTDOWN

Hardest hit so far have been European smelters.

Western European production of primary aluminium fell by 11.5% to 1.483 million tonnes in the first half of the year, according to the International Aluminium Institute (IAI).

Annualised production has fallen below the 3.0 million level for the first time this century.

European smelters find themselves in the eye of the energy storm that has broken since Russia launched what it calls its ""special military operation"" in Ukraine.

Alcoa has suspended its 228,000-tonne per year Spanish plant and others are flexing run-rates as they navigate super-high power prices.

Montenegro's smaller Podgorica smelter has also been shuttered with other Eastern European operators such as Romania's Alro Group ALR.BX and Slovakia's Slovalco idling capacity.

It's worth noting that production in the IAI's Eastern European category, which includes all these countries, was down by just 1.4% in the first half of the year.

The intriguing inference is that Russia's Rusal may be raising production. Its products have not been sanctioned, although Australia's ban on exports of alumina to the country has disrupted its raw material supply chain. Rusal has not released production figures for this year.

ALUMINA HITS

European smelter pain is now extending further upstream to alumina refining.

Romania's Alro Group, which has idled 132,500 tonnes of primary aluminium capacity, is now closing its alumina plant also due to soaring power costs.

Alcoa is reducing output at its San Ciprian refinery in Spain for the same reason. Natural gas costs have risen from around $45 per tonne of alumina produced in early 2021 to more than $215 in the second quarter of 2022, the company said.

The plant, which has an annual capacity of 1.5 million tonnes of the intermediate product, has reduced output by 15%.

There is no sign of any imminent relief from the power crunch.

The entire forward power price structure in Germany, to take just one example, has moved exponentially higher with spot pricing, posing a structural problem for any smelter without a captive power source.

U.S. SMELTER POWERS DOWN

The margin squeeze has spread to the United States.

Century Aluminium CENX.O is idling its Hawesville smelter for ""approximately nine to twelve months"" after the power cost to operate the plant ""more than tripled the historical average in a very short period"".

Century boasts that its Kentucky facility is the largest North American producer of military-grade aluminium. Hawesville's special status played an important role in the Trump Administration's use of Section 232 national security provisions to impose import duties on primary aluminium in 2018.

Tariff protection has not been sufficient to withstand the impact of the energy hit.

Alcoa is also idling one of three lines at its Warrick smelter in Indiana, citing ""operational challenges, which stem from workforce shortages in the region"".

Offsetting the impact on regional supply will be the full phased return of Canada's Kitimat smelter after a protracted strike last year.

But North American aluminium production, down by 4.6% so far this year, is likely to do no more than stabilise around current low levels.

CHINA STILL POWERING UP

China's aluminium production is currently rebounding as smelters recover from last year's aggressive energy efficiency targets, now modified after the resulting rolling power crunch.

The country's annualised run-rate has accelerated by almost four million tonnes to 40.6 million tonnes so far this year.

Here too, though, the margin pressure is on.

The recent precipitous price collapse means that around half of China's capacity is now operating at a cash cost below the current metal price, according to AZ Global Consulting.

But don't expect immediate curtailments. China's smelters have a long history of toughing out periods of low prices with some cushioned by their relationship with regional governments.

A more likely reaction is a slowdown of new capacity coming on line.

There are signs, according to AZ Global, that investors are already growing cautious with projects slated to start this year pushed back until 2023.

POWER PINCH

Availability of cheap power has always shaped the aluminium smelting landscape, but that reliance on continuous electricity to process alumina into metal is now becoming ever more acute.

It's not just the massive short-term impact of Russia's invasion of Ukraine on all fossil-fuel markets. It's also about the bigger global drive towards renewable energy, which requires massive changes in grid structure and efficiency, as Chinese smelters found out to their cost in 2021.

The longer-term headache of securing low-priced power in a structurally-challenged energy market isn't going away.

But right now the energy crisis spreading out of Europe is already acting as a major brake on global aluminium production.

Despite China's collective ramp-up, global primary metal output was still 0.1% lower year-on-year in the first six months of 2022.

The opinions expressed here are those of the author, a columnist for Reuters.

European power crunch spells big trouble for regional aluminium smeltershttps://tmsnrt.rs/3yZOTO7

European aluminium smelters have been hardest hit by margin squeezehttps://tmsnrt.rs/3yWQ6py

(Editing by Kirsten Donovan)

((andy.home@thomsonreuters.com, 44-207-542-4412 and on Twitter https://twitter.com/AndyHomeMetals))

The views and opinions expressed herein are the views and opinions of the author and do not necessarily reflect those of Nasdaq, Inc."
https://www.reuters.com/markets/commodities/aluminium-producers-feel-margin-pain-price-slumps-2022-07-22/?rpc=401,Column: Aluminium producers feel the margin pain as price slumps,2022-07-22 14:56:00,"A worker at German manufacturer of silos and liquid tankers, Feldbinder Special Vehicles, welds aluminium at the company's plant in Winsen, Germany, July 10, 2018. Picture taken July 10, 2018. REUTERS/Fabian Bimmer/File Photo

LONDON, July 22 (Reuters) - Aluminium producers are facing a hard landing after the bonanza pricing seen in the first half of 2022.

U.S. producer Alcoa (AA.N) reported an average realised price on third-party sales of $3,864 per tonne in the second quarter, compared with $2,753 in the same period of last year. Shareholders will reap the benefits of the revenue boost with a $500 million share buy-back.

Time, however, has already been called on the aluminium party.

Register now for FREE unlimited access to Reuters.com Register

The London Metal Exchange (LME) three-month aluminium price has collapsed from an all-time high of $4,073.50 per tonne in March to a current $2,450.00.

Fear of recession is now the dominant theme in industrial metals as surging energy prices translate into manufacturing slowdown.

High power pricing spells particular trouble for aluminium operators, given the energy-intensive nature of the smelting process. The resulting margin squeeze is already taking an increasing toll on production.

Global aluminium output by region in H1 22 vs H1 21

EUROPEAN MELTDOWN

Hardest hit so far have been European smelters.

Western European production of primary aluminium fell by 11.5% to 1.483 million tonnes in the first half of the year, according to the International Aluminium Institute (IAI).

Annualised production has fallen below the 3.0 million level for the first time this century.

European smelters find themselves in the eye of the energy storm that has broken since Russia launched what it calls its ""special military operation"" in Ukraine.

Alcoa has suspended its 228,000-tonne per year Spanish plant and others are flexing run-rates as they navigate super-high power prices.

Montenegro's smaller Podgorica smelter has also been shuttered with other Eastern European operators such as Romania's Alro Group (ALR.BX) and Slovakia's Slovalco idling capacity.

It's worth noting that production in the IAI's Eastern European category, which includes all these countries, was down by just 1.4% in the first half of the year.

The intriguing inference is that Russia's Rusal may be raising production. Its products have not been sanctioned, although Australia's ban on exports of alumina to the country has disrupted its raw material supply chain. Rusal has not released production figures for this year.

ALUMINA HITS

European smelter pain is now extending further upstream to alumina refining.

Romania's Alro Group, which has idled 132,500 tonnes of primary aluminium capacity, is now closing its alumina plant also due to soaring power costs.

Alcoa is reducing output at its San Ciprian refinery in Spain for the same reason. Natural gas costs have risen from around $45 per tonne of alumina produced in early 2021 to more than $215 in the second quarter of 2022, the company said.

The plant, which has an annual capacity of 1.5 million tonnes of the intermediate product, has reduced output by 15%.

There is no sign of any imminent relief from the power crunch.

The entire forward power price structure in Germany, to take just one example, has moved exponentially higher with spot pricing, posing a structural problem for any smelter without a captive power source.

German power pricing forward structure

U.S. SMELTER POWERS DOWN

The margin squeeze has spread to the United States.

Century Aluminium (CENX.O) is idling its Hawesville smelter for ""approximately nine to twelve months"" after the power cost to operate the plant ""more than tripled the historical average in a very short period"".

Century boasts that its Kentucky facility is the largest North American producer of military-grade aluminium. Hawesville's special status played an important role in the Trump Administration's use of Section 232 national security provisions to impose import duties on primary aluminium in 2018.

Tariff protection has not been sufficient to withstand the impact of the energy hit.

Alcoa is also idling one of three lines at its Warrick smelter in Indiana, citing ""operational challenges, which stem from workforce shortages in the region"".

Offsetting the impact on regional supply will be the full phased return of Canada's Kitimat smelter after a protracted strike last year.

But North American aluminium production, down by 4.6% so far this year, is likely to do no more than stabilise around current low levels.

CHINA STILL POWERING UP

China's aluminium production is currently rebounding as smelters recover from last year's aggressive energy efficiency targets, now modified after the resulting rolling power crunch.

The country's annualised run-rate has accelerated by almost four million tonnes to 40.6 million tonnes so far this year.

Here too, though, the margin pressure is on.

The recent precipitous price collapse means that around half of China's capacity is now operating at a cash cost below the current metal price, according to AZ Global Consulting.

But don't expect immediate curtailments. China's smelters have a long history of toughing out periods of low prices with some cushioned by their relationship with regional governments.

A more likely reaction is a slowdown of new capacity coming on line.

There are signs, according to AZ Global, that investors are already growing cautious with projects slated to start this year pushed back until 2023.

POWER PINCH

Availability of cheap power has always shaped the aluminium smelting landscape, but that reliance on continuous electricity to process alumina into metal is now becoming ever more acute.

It's not just the massive short-term impact of Russia's invasion of Ukraine on all fossil-fuel markets. It's also about the bigger global drive towards renewable energy, which requires massive changes in grid structure and efficiency, as Chinese smelters found out to their cost in 2021.

The longer-term headache of securing low-priced power in a structurally-challenged energy market isn't going away.

But right now the energy crisis spreading out of Europe is already acting as a major brake on global aluminium production.

Despite China's collective ramp-up, global primary metal output was still 0.1% lower year-on-year in the first six months of 2022.

The opinions expressed here are those of the author, a columnist for Reuters.

Register now for FREE unlimited access to Reuters.com Register

Editing by Kirsten Donovan

Our Standards: The Thomson Reuters Trust Principles.

Opinions expressed are those of the author. They do not reflect the views of Reuters News, which, under the Trust Principles, is committed to integrity, independence, and freedom from bias."
https://www.romania-insider.com/alro-shuts-down-alumina-refinery,Romanian aluminium producer shuts down alumina refinery on “prohibitive” energy prices,2022-07-25 06:20:00,"Romanian company Alro (BVB: ALR), one of the largest vertically integrated aluminium producers in Europe by production capacity, announced that due to the high costs and scarce availability of energy, it has to change its strategy of being vertically integrated and adapt to the new and challenging context by temporarily shutting down its alumina production facility based in Tulcea.

Alum, like other energy-intensive companies, are the first to be shut down in case of natural gas or electricity shortage, and in this regard, an early decision taken by the company itself consolidates the energy system’s sustainability.

“Specifically, the alumina produced by Alum [part of Alro Group] would reach a cost of more than 900 USD/tonne, while the price of alumina on the international markets is around 500 USD/tonne. The cost of energy used for producing alumina is notably high, reaching approximately 500 USD/tonne in 2022”, said Gheorghe Dobra, CEO of Alro and Chairman of the Board of Directors of Alum.

In this context, Alro’s management proposed for the approval of the General Meeting of Shareholders, which will take place on July 29, the temporary suspension of Alum’s activity, effective August 1, for an estimated period of 17 months, while keeping the key specialists from all plant departments that will prepare for the resumption of production when the evolution of energy product prices will allow it.

Alum will continue to perform R&D activities and alumina logistics operations and start actions to repair and revamp its equipment to be ready for a quick restart of alumina production when the market allows.

Alro is a subsidiary of Vimetco PLC (Republic of Cyprus), a global, vertically-integrated primary and processed aluminium producer.

andrei@romania-insider.com

(Photo source: Pixabay.com)"
https://www.alcircle.com/news/lme-benchmark-aluminium-price-elevates-by-us34-t-shfe-gains-us8-t-every-alternate-day-82063,LME benchmark aluminium price elevates by US$34/t; SHFE gains US$8/t every alternate day,2022-07-25 08:08:00,
https://www.alcircle.com/press-release/chinas-a00-aluminium-ingot-price-opens-the-week-with-a-drop-of-rmb150-t-low-carbon-aluminium-price-falls-by-rmb172-t-82064,China’s A00 aluminium ingot price opens the week with a drop of RMB150/t; Low carbon aluminium,2022-07-25 08:08:00,
https://www.alcircle.com/news/vedantas-aluminium-wire-rod-billet-prices-build-up-by-inr2750-t-on-july-23-82067,Vedanta’s aluminium wire rod & billet prices build-up by INR2750/t on July 23,2022-07-25 10:10:00,
https://www.scrapmonster.com/news/-/1/84384,LME Not to Ban Nornickel’s Metal from its System,2022-07-25 10:12:00,"SEATTLE (Scrap Monster): The London Metal Exchange (LME) will not ban Nornickel’s metal from its system, said sources. The Exchange noted that though the company’s Chief Executive Officer Vladimir Potanin is under UK sanctions, the company is not. The clarification came amidst concerns raised by industry sources that on the potential impacts of ban on trading of metals by Nornickel.

ALSO READ:

LME Deferred Mandatory OTC Reporting Requriement

London Metal Exchange Launched Fresh Rules for OTC Reporting

The Exchange had banned aluminum metal produced by Russian giant Rusal in 2018, following the ban imposed on the company by the U.S. Treasury Department. Following this precedent, the Exchange would be forced to ban Nornickel’s metals if sanctions are imposed on the company. It must be noted that the Western countries have not yet banned purchases of Russian metal.

According to LME, the details of the sanctions imposed by Britain on Potanin are under assessment. The impacts of the sanctions on the exchange, its participants and Norilsk brands are being evaluated. The exchange plans to update the market upon gaining further clarity on the matter.

A potential ban on Russian metal could result in shortage of the metal, which in turn may lead to fresh price surges. It must be noted that the prices of nickel have been on the rise since the beginning of the current year."
https://www.alcircle.com/news/hindalcos-aluminium-ingot-price-recovers-inr2750-t-on-july-23-to-stand-at-inr228750-t-82073,Hindalco’s aluminium ingot price recovers INR2750/t on July 23 to stand at INR228750/t,2022-07-25 12:01:00,
https://www.alcircle.com/news/lme-aluminium-price-closes-1-15-lower-at-us2-431-50-t-shfe-price-declines-by-us23-t-82077,"LME aluminium price closes 1.15% lower at US$2,431.50/t; SHFE price declines by US$23/t",2022-07-26 08:11:00,
https://www.alcircle.com/press-release/chinas-a00-aluminium-ingot-price-reports-no-change-today-at-rmb17840-t-low-carbon-aluminium-price-rose-rmb3-t-82079,China’s A00 aluminium ingot price reports no change today at RMB17840/t; Low carbon aluminium,2022-07-26 08:11:00,
https://www.alcircle.com/news/chinas-primary-aluminium-inventories-gain-3-000-tonnes-over-the-weekend-as-trades-decline-in-spot-market-82080,"China’s primary aluminium inventories gain 3,000 tonnes over the weekend as trades decline in",2022-07-26 08:11:00,
https://seekingalpha.com/article/4525745-aluminum-prices-plummet-amid-multiplying-european-crises,Aluminum Prices Plummet Amid Multiplying European Crises,2022-07-26 11:34:00,"D. Lentz

By Stuart Burns

Original Post

A curious tug of war continues in the Aluminum industry. It remains focused on likely demand destruction due to recessionary forces, generally blamed on central banks’ rapid raising of interest rates. Of course, we’ve all watched base metals come off sharply since the end of Q1, and Aluminum has been no exception. Indeed, after peaking at more than $4,000 per ton in late March, Aluminum prices now hover in a range of $2350 to $2450.

On the other hand, supply is increasingly showing signs of distress. This remains most noticeable in Europe, where a string of primary Aluminum smelters and alumina refineries have been partially or fully closed due to massive rises in power costs. It’s worth noting that high power costs are usually supportive of aluminum prices. However, due to the market anticipating further supply disruption as power costs undermine smelter economics, the recent power cost surge hurt Aluminum markets globally. According to the FT, power costs are expected to remain high at least into 2024. The organization recently confirmed this prediction by citing the levels at which consumers are fixing forward prices for natural gas.

Russia’s War Lies at the Heart of European Anxieties

The Financial Times post also reveals that the price of gas being delivered to Europe at this time of year in 2023 and 2024 neared its highest level on record. Currently, the projections are at €134 and €82 per megawatt hour. This represented a stark change when compared to the last decade when European gas prices traded consistently below €40 per MWh.

Some might remember how natural gas prices started rising last year. Most of this was due to Russia restricting supplies over “depleted inventories” and “maintenance issues.” In hindsight, it’s clear the move was a prelude to the invasion of Ukraine. The intention was most likely to run European inventory levels down and heighten the sense of panic in European capitals. Of course, that’s exactly how it has played out.

Meanwhile, Germany is leading the EU in proposing the rationing of natural gas to industrial users. However, the country has experienced a lot of pushback from states like Spain and Portugal. These countries are not so dependent on Russian gas, and they feel they’re being asked to make sacrifices for the sake of those who allowed themselves to become so dependent on cheap Moscow oil supplies.

Aluminum Prices, Energy Woes, and Europe’s United Front

The US has had its fair share of metal supply issues. However, the resumption of production at Canadian smelters has put the Americas in a relatively more stable supply position. Back in Europe, the tightness of natural gas supply and government threats of rationing remain an existential threat to consumers relying on pricing and metal supply this winter.

In fact, Europe’s anxiety over gas supplies remains so high that it’s already beginning to unravel the previously robust and unified response to the war in Ukraine. As self-interest begins to overcome outrage at Russia’s unprovoked attack, differences in opinion are starting to wedge gaps between states.

Of course, Italy’s political meltdown following the resignation of Mario Draghi this month was not a direct result of the conflict. Still, how the EU’s third-largest economy will respond to threats of gas rationing does not bode well for Europe’s unified front. This will prove especially true if the country embraces more right-wing politics in the next round of elections as expected.

Editor's Note: The summary bullets for this article were chosen by Seeking Alpha editors."
https://www.alcircle.com/news/vedantas-aluminium-billet-price-sheds-inr2750-t-to-stand-at-inr233000-t-on-july-26-82085,Vedanta’s aluminium billet price sheds INR2750/t to stand at INR233000/t on July 26,2022-07-26 12:05:00,
https://www.alcircle.com/news/hindalcos-aluminium-ingot-price-suffers-a-loss-of-inr2500-t-with-effect-from-july-26-82086,Hindalco’s aluminium ingot price suffers a loss of INR2500/t with effect from July 26,2022-07-26 14:07:00,
https://oilprice.com/Metals/Commodities/Aluminum-Prices-Plummet-Despite-Ongoing-Supply-Disruptions.html,Aluminum Prices Plummet Despite Ongoing Supply Disruptions,2022-07-26 21:04:00,"A curious tug of war continues in the Aluminum industry. It remains focused on likely demand destruction due to recessionary forces, generally blamed on central banks’ rapid raising of interest rates. Of course, we’ve all watched base metals come off sharply since the end of Q1, and Aluminum has been no exception. Indeed, after peaking at more than $4,000 per ton in late March, Aluminum prices now hover in a range of $2350 to $2450. On the other hand, supply shows increasingly showing signs of distress. This remains most noticeable in Europe, where a string of primary Aluminum smelters and alumina refineries have been partially or fully closed due to massive rises in power costs. It’s worth noting that high power costs are usually supportive of aluminum prices. However, due to the market anticipating further supply disruption as power costs undermine smelter economics, the recent power cost surge hurt Aluminum markets globally. According to the FT, power costs are expected to remain high at least into 2024. The organization recently confirmed this prediction by citing the levels at which consumers are fixing forward prices for natural gas.

Russia’s War Lies at the Heart of European Anxieties

The Financial Times post also reveals that the price of gas being delivered to Europe at this time of year in 2023 and 2024 neared its highest level on record. Currently, the projections are at €134 and €82 per megawatt hour. This represented a stark change when compared to the last decade when European gas prices traded consistently below €40 per MWh.

Some might remember how natural gas prices started rising last year. Most of this was due to Russia restricting supplies over “depleted inventories” and “maintenance issues.” In hindsight, it’s clear the move was a prelude to the invasion of Ukraine. The intention was most likely to run European inventory levels down and heighten the sense of panic in European capitals. Of course, that’s exactly how it has played out. Related: Guyana Looks To Attract New Players In Upcoming Oil Tender

Meanwhile, Germany is leading the EU in proposing the rationing of natural gas to industrial users. However, the country has experienced a lot of push back from states like Spain and Portugal. These countries are not so dependent on Russian gas, and they feel they’re being asked to make sacrifices for the sake of those who allowed themselves to become so dependent on cheap Moscow oil supplies.

Aluminum Prices, Energy Woes, and Europe’s United Front

The US has had its fair share of metal supply issues. However, the resumption of production at Canadian smelters has put the Americas in a relatively more stable supply position. Back in Europe, the tightness of natural gas supply and government threats of rationing remain an existential threat to consumers relying on pricing and metal supply this winter.

In fact, Europe’s anxiety over gas supplies remains so high that it’s already beginning to unravel the previously robust and unified response to the war in Ukraine. As self-interest begins to overcome outrage at Russia’s unprovoked attack, differences in opinion are starting to wedge gaps between states.

Of course, Italy’s political meltdown following the resignation of Mario Draghi this month was not a direct result of the conflict. Still, how the EU’s third-largest economy will respond to threats of gas rationing does not bode well for Europe’s unified front. This will prove especially true if the country embraces more right-wing politics in the next round of elections as expected.

By AG Metal Miner

More Top Reads From Oilprice.com:"
https://www.alcircle.com/press-release/chinas-a00-aluminium-ingot-price-augments-by-rmb190-t-to-rmb18-030-t-australian-alumina-fob-price-dips-by-us2-t-82090,"China’s A00 aluminium ingot price augments by RMB190/t to RMB18,030/t; Australian alumina FOB",2022-07-27 08:10:00,
https://www.alcircle.com/news/lme-aluminium-benchmark-price-closes-higher-at-us2437-t-shfe-gains-us29-t-82093,LME aluminium benchmark price closes higher at US$2437/t; SHFE gains US$29/t,2022-07-27 08:10:00,
https://www.thehindubusinessline.com/portfolio/technical-analysis/commodity-calls/article65688895.ece,Aluminium futures: Consolidation continues,2022-07-27 10:01:00,"The aluminium futures (continuous contract) on the MCX, after hitting a high of ₹325.4 in March has been moving southwards. It made a low of ₹202.25 recently, thereby, losing about 39 per cent from the top i.e., ₹325.4.

However, the price action over the past few weeks suggests that the downtrend has halted, at least temporarily, and the contract is now largely oscillating in the range of ₹200-215. While this may not be an indication of a bullish trend reversal, the consolidation improves the chances for a corrective rally from here even as the overall trend is bearish.

That said, technically, the aluminium futures should move out of the ₹200-215 range for the next leg of the trend.

If the contract falls below ₹200, it can decline to ₹187 and possibly to ₹160, the nearest supports below ₹200. On the other hand, if it breaks out of ₹215, it can appreciate to ₹235, the immediate barrier. A breach of this can lift the contract to the ₹250-254 range — a resistance band. But a rally beyond this price band is unlikely.

Traders can stay on the fence, and consider fresh shorts if the support at ₹200 is breached. Or short if aluminium futures rallies to ₹235 and ₹250 i.e., split the entries into two legs and initiate one leg of short at ₹235 and another at ₹250 so that the average short price would be around ₹243."
https://www.nasdaq.com/articles/chinas-aluminium-output-seen-strong-despite-falling-prices,China's aluminium output seen strong despite falling prices,2022-07-27 11:53:00,"By Siyi Liu and Mai Nguyen

BEIJING/HANOI, July 27 (Reuters) - Falling aluminium prices that have squeezed producers' profit margins in recent months will do little to slow production in China given the high costs of downtime and hopes for an overseas demand surge.

The expected steady supply from China, the world's biggest producer of the light metal, should pressure domestic prices in the near-term until domestic demand improves while helping to fill overseas demand, especially in Europe and the United States.

State-backed metals research house Antaike forecasts China's aluminium output will reach 10.42 million tonnes in the third quarter and 10.54 million in the fourth quarter, up from 10.11 million in the second quarter.

The most-traded August aluminium contract on the Shanghai Futures Exchange SAFc1 sank to 17,300 yuan ($2,557.62) a tonne on July 15, the lowest since April 2021. That plunge has dropped margins from producing the metal to minus 650 yuan per tonne from as much as 5,500 yuan in March, according to data from Macquarie

Even when operations become unprofitable there is a broad consensus that producers are unlikely to scale down or halt their production.

""Smelters are still on track to ramp up production and or release new capacity following the money they made in 2021 and the first quarter this year,"" said Wang Min, an aluminium analyst at CRU Group.

CRU estimates around half of China's aluminium smelting capacity would be cash-negative at a Shanghai Futures price of 17,225 yuan a tonne, based on its China cost curve in the second quarter of 2022. The August contract was at 18,090 yuan on Wednesday.

Thanks to China's relaxed electricity controls over energy-intensive sectors this year, aluminium supply posted a gradual increase with production ramp-up and new launch of capacity in producing regions including Yunnan and Gansu provinces.

""Many producers just came back to the market with easing electricity controls and they won't easily halt production given the massive costs of idling furnaces and restarting,"" an aluminium producer source said.

""And the good profits they made over the last year could help to sustain their production even in a non-profitable environment.""

Domestic demand is also expected to pick up at the end of third quarter followed by an easing in the fourth quarter, Antaike said.

The current bearishness has led to a drop of speculative activities in the spot market.

""It's hard to tell where the bottom is, cost is one factor but it's more about supply and demand balance as well as the macro economic performance,"" a trader said.

Outside of China, aluminium production, which is an energy-intensive process, has been curtailed amid a surge in electricity and energy prices, particularly in Europe.

The export opportunities of aluminium products has also incentivised Chinese producers to maintain their production.

China customs data showed unwrought aluminium and aluminium products output in the first half of 2022 surged 34% year-on-year to 3,509,079 tonnes.

As of Wednesday, LME aluminium inventories MALSTX-TOTAL tumbled to a mere 304,125 tonnes - the lowest in nearly 22 years - from 1.97 million tonnes a year earlier. ShFE inventories of the metal AL-STX-SGH were hovering near their lowest since January 2020 at 191,198 tonnes.

""You've got a really really tight market in Europe and relatively tight in the United States,"" said Geordie Wilkes, head of research at Sucden Financial in a July 19 webinar, adding that the energy issue would support aluminium prices up until the first quarter of 2023.

He expects the LME aluminium price to range in between $2,300-$2,600 a tonne in July to September.

($1 = 6.7641 Chinese yuan renminbi)

China's aluminium output vs ShFE aluminium priceshttps://tmsnrt.rs/3POVXnm

LME aluminium stocks at the lowest since December 2000 as energy costs hikehttps://tmsnrt.rs/3PKWAP0

Aluminium demand and supply forecast by Antaikehttps://tmsnrt.rs/3cK5JsF

(Reporting by Siyi Liu in Beijing and Mai Nguyen in Hanoi; Editing by Christian Schmollinger)

((Siyi.Liu@thomsonreuters.com;))

The views and opinions expressed herein are the views and opinions of the author and do not necessarily reflect those of Nasdaq, Inc."
https://www.alcircle.com/news/lme-aluminium-price-closes-1-90-lower-at-us2-390-50-t-shfe-price-hikes-by-us60-t-82103,"LME aluminium price closes 1.90% lower at US$2,390.50/t; SHFE price hikes by US$60/t",2022-07-28 07:01:00,
https://www.alcircle.com/press-release/chinas-a00-aluminium-ingot-price-shoots-rmb330-t-up-the-scale-guinea-bauxite-cif-price-rises-by-us2-t-82104,China’s A00 aluminium ingot price shoots RMB330/t up the scale; Guinea Bauxite CIF price rises,2022-07-28 07:01:00,
https://www.alcircle.com/news/lme-benchmark-aluminium-price-augments-by-us67-t-shfe-witnesses-us44-t-spike-82115,LME benchmark aluminium price augments by US$67/t; SHFE witnesses US$44/t spike,2022-07-29 08:06:00,
https://www.alcircle.com/press-release/a00-aluminium-ingot-price-in-china-augments-by-rmb260-t-low-carbon-aluminium-price-grows-by-rmb250-t-82116,A00 aluminium ingot price in China augments by RMB260/t; Low carbon aluminium price grows by,2022-07-29 08:06:00,
https://www.alcircle.com/news/amag-austria-posts-record-revenue-at-eur904-3-million-in-1h2022-supported-by-global-aluminium-price-rally-82117,AMAG Austria posts record revenue at EUR904.3 million in 1H2022 supported by global aluminium,2022-07-29 08:06:00,
https://www.alcircle.com/news/vedanta-uplifts-aluminium-ingot-price-to-inr226-000-257-500-t-in-line-with-lme-aluminium-price-hike-82120,"Vedanta uplifts aluminium ingot price to INR226,000-257,500/t in line with LME aluminium price",2022-07-29 11:10:00,
https://www.alcircle.com/news/slovak-aluminium-producer-crippled-by-high-energy-prices-plans-for-a-mass-layoff-82126,"Slovak aluminium producer crippled by high energy prices, plans for a mass layoff",2022-07-29 16:04:00,
https://www.alcircle.com/news/hindalcos-aluminium-wire-rod-billets-prices-see-a-hike-of-inr5500-t-with-effect-from-july-29-82127,Hindalco’s aluminium wire rod & billets prices see a hike of INR5500/t with effect from July 29,2022-07-29 16:04:00,
https://www.alcircle.com/news/lme-aluminium-price-built-up-by-us20-5-t-through-the-week-to-settle-at-us2452-t-shfe-closed-higher-at-us2775-t-82130,LME aluminium price built up by US$20.5/t through the week to settle at US$2452/t; SHFE closed,2022-07-30 08:11:00,
https://www.alcircle.com/news/chinas-smelters-flaunt-high-production-rate-amidst-declining-domestic-aluminium-price-82131,China’s smelters flaunt high production rate amidst declining domestic aluminium price,2022-07-30 08:11:00,
https://www.alcircle.com/press-release/a00-aluminium-ingot-price-suffers-a-loss-of-rmb320-t-after-three-hikes-but-aluminium-alloysadc12-price-grows-to-rmb18350-t-82137,A00 aluminium ingot price suffers a loss of RMB320/t after three hikes; but aluminium,2022-08-01 07:06:00,
https://www.alcircle.com/news/lme-aluminium-price-drifts-lower-by-us6-t-to-us2-452-t-shfe-price-falls-by-us48-t-82138,"LME aluminium price drifts lower by US$6/t to US$2,452/t; SHFE price falls by US$48/t",2022-08-01 07:06:00,
https://www.alcircle.com/press-release/chinas-a00-aluminium-ingot-price-plunges-by-rmb130-t-low-carbon-aluminium-price-descends-by-rmb113-t-82146,China’s A00 aluminium ingot price plunges by RMB130/t; Low carbon aluminium price descends by,2022-08-02 07:11:00,
https://www.alcircle.com/news/lme-aluminium-benchmark-price-heightens-by-us17-50-t-to-begin-week-shfe-plummets-us43-t-82148,LME aluminium benchmark price heightens by US$17.50/t to begin week; SHFE plummets US$43/t,2022-08-02 07:11:00,
https://www.alcircle.com/news/vedanta-limited-trims-aluminium-wire-rod-billet-prices-by-inr1250-t-with-effect-from-july-30-82150,Vedanta Limited trims aluminium wire rod & billet prices by INR1250/t with effect from July 30,2022-08-02 08:12:00,
https://www.businesswire.com/news/home/20220801005694/en,Arconic Reports Second Quarter 2022 Results,2022-08-02 11:48:00,
https://www.alcircle.com/news/lme-aluminium-price-plunges-by-us21-t-to-us244-50-t-shfe-price-surges-by-us12-t-82160,LME aluminium price plunges by US$21/t to US$244.50/t; SHFE price surges by US$12/t,2022-08-03 06:13:00,
https://www.alcircle.com/news/hindalco-industries-cuts-its-aluminium-ingot-price-by-inr4250-t-with-effect-from-august-3-82161,Hindalco Industries cuts its aluminium ingot price by INR4250/t with effect from August 3,2022-08-03 08:05:00,
https://www.alcircle.com/press-release/chinas-a00-aluminium-ingot-price-elevates-by-rmb50-t-alumina-price-in-henan-loses-rmb5-t-82162,China’s A00 aluminium ingot price elevates by RMB50/t; Alumina price in Henan loses RMB5/t,2022-08-03 08:05:00,
